,time,left_pwm,right_pwm,left_pressure,right_pressure,left_flex,right_flex,base_pos_x,base_pos_y,tip_pos_x,tip_pos_y
0,0.0,0.0,0.0,100.0,0.0,552.0,0.0,113.0,-36.0,112.0,48.0
1,0.02001953125,0.0,0.0,102.0,0.0,554.0,0.0,113.0,-36.0,112.0,48.0
2,0.050048828125,0.0,0.0,101.0,0.0,553.0,0.0,113.0,-36.0,112.0,48.0
3,0.070068359375,0.0,0.0,101.0,0.0,556.0,0.0,113.0,-36.0,112.0,48.0
4,0.10009765625,0.0,0.0,101.0,0.0,552.0,0.0,113.0,-36.0,112.0,48.0
5,0.1300048828125,0.0,0.0,101.0,0.0,552.0,0.0,113.0,-36.0,112.0,48.0
6,0.1500244140625,0.0,0.0,101.0,0.0,550.0,0.0,113.0,-36.0,112.0,48.0
7,0.1800537109375,0.0,0.0,101.0,0.0,555.0,0.0,113.0,-36.0,112.0,48.0
8,0.2000732421875,0.0,0.0,101.0,0.0,553.0,0.0,113.0,-36.0,112.0,48.0
9,0.2301025390625,0.0,0.0,101.0,0.0,548.0,0.0,113.0,-36.0,112.0,48.0
10,0.260009765625,0.0,0.0,101.0,0.0,552.0,0.0,113.0,-36.0,112.0,48.0
11,0.280029296875,0.0,0.0,101.0,0.0,553.0,0.0,113.0,-36.0,112.0,48.0
12,0.31005859375,0.0,0.0,101.0,0.0,551.0,0.0,113.0,-36.0,112.0,48.0
13,0.330078125,0.0,0.0,100.0,0.0,551.0,0.0,113.0,-36.0,112.0,48.0
14,0.360107421875,0.0,0.0,100.0,0.0,554.0,0.0,113.0,-36.0,112.0,48.0
15,0.3900146484375,0.0,0.0,101.0,0.0,550.0,0.0,113.0,-36.0,112.0,48.0
16,0.4100341796875,0.0,0.0,100.0,0.0,550.0,0.0,113.0,-36.0,112.0,48.0
17,0.4400634765625,0.0,0.0,101.0,0.0,551.0,0.0,113.0,-36.0,112.0,48.0
18,0.4600830078125,0.0,0.0,102.0,0.0,553.0,0.0,113.0,-36.0,112.0,48.0
19,0.4901123046875,0.0,0.0,101.0,0.0,557.0,0.0,113.0,-36.0,112.0,48.0
20,0.52001953125,0.0,0.0,101.0,0.0,552.0,0.0,113.0,-36.0,112.0,48.0
21,0.5400390625,0.0,0.0,101.0,0.0,554.0,0.0,113.0,-36.0,112.0,48.0
22,0.570068359375,0.0,0.0,101.0,0.0,553.0,0.0,113.0,-36.0,112.0,48.0
23,0.590087890625,0.0,0.0,101.0,0.0,551.0,0.0,113.0,-36.0,112.0,48.0
24,0.6201171875,0.0,0.0,101.0,0.0,553.0,0.0,113.0,-36.0,112.0,48.0
25,0.6500244140625,0.0,0.0,101.0,0.0,554.0,0.0,113.0,-36.0,112.0,48.0
26,0.6700439453125,0.0,0.0,101.0,0.0,550.0,0.0,113.0,-36.0,112.0,48.0
27,0.7000732421875,0.0,0.0,101.0,0.0,555.0,0.0,113.0,-36.0,112.0,48.0
28,0.7200927734375,0.0,0.0,101.0,0.0,553.0,0.0,113.0,-36.0,112.0,48.0
29,0.75,0.0,0.0,101.0,0.0,549.0,0.0,113.0,-36.0,112.0,48.0
30,0.780029296875,0.0,0.0,101.0,0.0,550.0,0.0,113.0,-36.0,112.0,48.0
31,0.800048828125,0.0,0.0,101.0,0.0,553.0,0.0,113.0,-36.0,112.0,48.0
32,0.830078125,0.0,0.0,101.0,0.0,550.0,0.0,113.0,-36.0,112.0,48.0
