,time,left_pwm,right_pwm,left_pressure,right_pressure,left_flex,right_flex,base_pos_x,base_pos_y,tip_pos_x,tip_pos_y
0,0.0,0.0,0.0,101.0,0.0,583.0,0.0,113.72165973949483,-36.36148147669661,112.30992833055187,47.64077099941441
1,0.030029296875,0.0,0.0,101.0,0.0,582.0,0.0,113.74962220725634,-36.58264219799386,112.33232472075466,47.62466395364657
2,0.050048828125,0.0,0.0,101.0,0.0,582.0,0.0,113.77665141956288,-36.59515983147051,112.28614117252484,47.617212310689936
3,0.0799560546875,0.0,0.0,100.0,0.0,582.0,0.0,113.75412638075264,-36.546648067880426,112.29196237857333,47.59387473216473
4,0.0999755859375,0.0,0.0,100.0,0.0,582.0,0.0,113.75412638075264,-36.54664806788045,112.29196237857334,47.59387473216472
5,0.1300048828125,0.0,0.0,101.0,0.0,582.0,0.0,113.73066565131826,-36.580644384576274,112.26380532430412,47.629757328853074
6,0.1600341796875,0.0,0.0,101.0,0.0,582.0,0.0,113.74888866128941,-36.58431032194706,112.32074852569245,47.48340964853534
7,0.1800537109375,0.0,0.0,101.0,0.0,582.0,0.0,113.75489322260134,-36.63140706260297,112.25679945054358,47.654868826483785
8,0.2099609375,0.0,0.0,101.0,0.0,582.0,0.0,113.75489322260134,-36.631407062602996,112.25679945054358,47.65486882648379
9,0.22998046875,0.0,0.0,101.0,0.0,583.0,0.0,113.7766514195629,-36.59515983147053,112.27289918375229,47.64011743789081
10,0.260009765625,0.0,0.0,100.0,0.0,582.0,0.0,113.75603120177574,-36.57670841307963,112.3194146425606,47.482197243955724
11,0.2900390625,0.0,0.0,100.0,0.0,582.0,0.0,113.74029202450807,-36.546458768542216,112.31071586228143,47.64028658850941
12,0.31005859375,0.0,0.0,101.0,0.0,582.0,0.0,113.74588171962637,-36.28616546643315,112.23670800579305,48.20502933970366
13,0.3399658203125,0.0,0.0,101.0,0.0,582.0,0.0,113.7468216631445,-36.316643742027814,112.25235345702315,48.03280631665517
14,0.3599853515625,0.0,0.0,100.0,0.0,582.0,0.0,113.7468216631445,-36.316643742027814,112.25235345702316,48.032806316655154
15,0.3900146484375,0.0,0.0,101.0,0.0,582.0,0.0,113.77631020300711,-36.27052514513907,112.22010424978538,48.21099952193266
16,0.4200439453125,0.0,0.0,101.0,0.0,582.0,0.0,113.77530049080195,-36.32027514826772,112.18853167608701,48.195679216860114
17,0.4400634765625,0.0,0.0,101.0,0.0,582.0,0.0,113.77530049080195,-36.32027514826772,112.18853167608701,48.195679216860114
18,0.469970703125,0.0,0.0,101.0,0.0,582.0,0.0,113.7518435351459,-36.075582074952706,112.22008026735996,48.19989996338778
19,0.489990234375,0.0,0.0,100.0,0.0,582.0,0.0,113.78562251607022,-36.306729065608096,112.24956940824399,48.178602215042716
20,0.52001953125,0.0,0.0,101.0,0.0,582.0,0.0,113.74942610330396,-36.27749050797169,112.19685926163326,48.2272234486763
21,0.550048828125,0.0,0.0,101.0,0.0,582.0,0.0,113.77780431281796,-36.32154931869137,112.19709413378607,48.21287302080171
22,0.570068359375,0.0,0.0,101.0,0.0,582.0,0.0,113.77780431281798,-36.321549318691396,112.19709413378607,48.2128730208017
23,0.5999755859375,0.0,0.0,101.0,0.0,582.0,0.0,113.76489851170201,-36.288181831317665,112.2201042497854,48.210999521932635
24,0.6199951171875,0.0,0.0,101.0,0.0,582.0,0.0,113.7920237282627,-36.300769114059634,112.20391952096756,48.208306266285284
25,0.6500244140625,0.0,0.0,101.0,0.0,582.0,0.0,113.77132096916361,-36.28222479536042,112.18720454934359,48.20645844919197
26,0.6800537109375,0.0,0.0,100.0,0.0,582.0,0.0,113.77132096916361,-36.28222479536047,112.1872045493436,48.20645844919197
27,0.699951171875,0.0,0.0,102.0,0.0,582.0,0.0,113.73721689916509,-36.17954952623804,112.18494936063064,48.191125068508995
28,0.72998046875,0.0,0.0,101.0,0.0,583.0,0.0,113.79063836607887,-36.1494560020347,112.19766962669397,48.21242139315463
29,0.75,0.0,0.0,101.0,0.0,582.0,0.0,113.77132096916364,-36.28222479536049,112.23068247787378,48.1966156739218
30,0.780029296875,0.0,0.0,101.0,0.0,582.0,0.0,113.77132096916364,-36.28222479536049,112.23068247787378,48.1966156739218
31,0.81005859375,0.0,0.0,101.0,0.0,582.0,0.0,113.93759837779481,-36.293794393164426,112.20976755166744,48.19435135014317
32,0.8299560546875,0.0,0.0,101.0,0.0,582.0,0.0,113.71850099165913,-36.29703530149271,112.12950086967726,48.381331634537034
33,0.8599853515625,0.0,0.0,101.0,0.0,582.0,0.0,113.73424382900154,-36.48022154008931,112.14872749513387,48.384198178153696
34,0.8800048828125,0.0,0.0,100.0,0.0,582.0,0.0,113.73424382900154,-36.4802215400893,112.14849114759996,48.39859156253473
35,0.9100341796875,0.0,0.0,101.0,0.0,582.0,0.0,113.71921831398781,-36.47094976119065,112.16258692308239,48.35434795582168
36,0.9400634765625,0.0,0.0,101.0,0.0,582.0,0.0,113.71921831398782,-36.47094976119068,112.1625869230824,48.35434795582168
37,0.9599609375,0.0,0.0,101.0,0.0,581.0,0.0,113.72955651811735,-36.502808741577915,112.11304630314368,48.38623272856993
38,0.989990234375,0.0,0.0,101.0,0.0,582.0,0.0,113.72760959913056,-36.485701195231286,112.17276240568188,48.35466577299815
39,1.010009765625,0.0,0.0,101.0,0.0,582.0,0.0,113.72760959913057,-36.48570119523131,112.1727624056819,48.35466577299814
40,1.0400390625,0.0,0.0,100.0,0.0,582.0,0.0,113.71534738010268,-36.4787056728705,112.18723597476685,48.3775372048138
